"Species","Fisheries","Aquaculture","Aquarium","Game fish","Bait","Ui","Non uses"
"Bunocephalus verrucosus",0,0,1,0,0,0.307559899374649,0
"Butis amboinensis",1,0,1,0,0,0.449672248360964,0
"Butis butis",0,0,0,0,0,0.414699409958938,1
"Butis gymnopomus",0,0,0,0,0,0.289528543626051,1
"Butis humeralis",0,0,0,0,0,0.471684323912221,1
"Butis koilomatodon",0,0,0,0,0,0.255018121473443,1
"Cabdio morar",0,0,0,0,0,0.15636705325213,1
"Caecobarbus geertsii",0,0,1,0,0,0.0914387909830277,0
"Caelatoglanis zonatus",0,0,0,0,0,0.136764980754011,1
"Caenotropus labyrinthicus",0,0,0,0,0,0.757616561661915,1
"Caenotropus maculosus",0,0,0,0,0,0.456391087282099,1
"Caenotropus mestomorgmatos",0,0,0,0,0,0.271761475960999,1
"Caffrogobius saldanha",0,0,0,0,0,0.0913041516287168,1
"Caiapobrycon tucurui",0,0,0,0,0,0.378595824739949,1
"Cairnsichthys rhombosomoides",0,0,0,0,0,1.01698702642664,1
"Calamus brachysomus",0,0,0,0,0,0.123670999131531,1
"Callichthys callichthys",0,0,1,0,0,0.280567743612026,0
"Callichthys fabricioi",0,0,0,0,0,0.37369984397192,1
"Callionymus enneactis",0,0,0,0,0,0.113867950682826,1
"Callochromis macrops",1,0,1,0,0,0.337045229397298,0
"Callochromis melanostigma",1,0,1,0,0,0.217920101906593,0
"Callochromis pleurospilus",1,0,1,0,0,0.229116996182362,0
"Callogobius hasseltii",1,0,1,0,0,0.101363088626375,0
"Callopanchax monroviae",1,0,1,0,0,0.213090356336641,0
"Callopanchax occidentalis",1,0,1,0,0,0.275577626119134,0
"Callopanchax toddi",1,0,1,0,0,0.255972317573168,0
"Calophysus macropterus",0,1,0,0,0,0.264592180390285,0
"Campostoma anomalum",0,0,0,0,0,0.301300231373749,1
"Campostoma oligolepis",0,0,0,0,0,0.294721383669661,1
"Campostoma ornatum",0,0,0,0,0,0.425911663272432,1
"Campostoma pauciradii",0,0,0,0,0,0.320533426686524,1
"Campylomormyrus alces",0,0,0,0,0,0.250624283995122,1
"Campylomormyrus bredoi",0,0,0,0,0,0.480206004271791,1
"Campylomormyrus cassaicus",0,0,0,0,0,0.517149576121618,1
"Campylomormyrus christyi",0,0,0,0,0,0.226195795988531,1
"Campylomormyrus curvirostris",0,0,0,0,0,0.669388636391934,1
"Campylomormyrus elephas",0,0,0,0,0,0.292057247619547,1
"Campylomormyrus mirus",0,0,0,0,0,0.276033740120953,1
"Campylomormyrus numenius",0,0,0,0,0,0.276033740120953,1
"Campylomormyrus orycteropus",0,0,0,0,0,0.423899628644858,1
"Campylomormyrus rhynchophorus",0,0,0,0,0,0.318114885208232,1
"Campylomormyrus tamandua",0,0,1,0,0,0.416644266630863,0
"Campylomormyrus tshokwe",0,0,0,0,0,0.413540593759302,1
"Candidia barbata",0,0,0,0,0,0.122739950361691,1
"Canthidermis maculata",0,0,0,0,0,0,1
"Canthigaster bennetti",0,0,0,0,0,0,1
"Canthigaster valentini",0,0,0,0,0,0,1
"Canthophrys gongota",0,0,0,0,0,0.288801420186355,1
"Capoeta aculeata",0,0,0,0,0,0.252419373388371,1
"Capoeta antalyensis",0,0,0,0,0,0.220935049288939,1
"Capoeta barroisi",0,0,0,0,0,0.222528592523814,1
"Capoeta bergamae",0,0,0,0,0,0.139711776592609,1
"Capoeta buhsei",0,0,0,0,0,0.235868816330973,1
"Capoeta damascina",0,0,0,0,0,0.27017499094459,1
"Capoeta fusca",0,0,0,0,0,0.146912405394896,1
"Capoeta tinca",0,0,0,0,0,0.468778714609331,1
"Capoeta trutta",0,0,0,0,0,0.288767049854232,1
"Capoeta umbla",0,0,0,0,0,0.167323752575517,1
"Caprichromis liemi",1,0,1,0,0,0.336722622353559,0
"Caprichromis orthognathus",1,0,1,0,0,0.533917758071978,0
"Caquetaia kraussii",0,0,1,0,0,0.42746995238769,0
"Caquetaia myersi",0,0,0,0,0,0.378675067377673,1
"Caquetaia spectabilis",0,0,1,0,0,0.255915702730385,0
"Caracanthus unipinna",0,0,0,0,0,0,1
"Caragobius urolepis",0,0,0,0,0,0.729430515420773,1
"Carangoides armatus",0,0,0,0,0,0,1
"Carangoides dinema",0,0,0,0,0,0.0420654529294758,1
"Carangoides equula",0,0,0,0,0,0.0515604573998291,1
"Carangoides ferdau",0,0,0,0,0,0,1
"Carangoides hedlandensis",0,0,0,0,0,0,1
"Carangoides malabaricus",0,0,0,0,0,0.0501390712064472,1
"Caranx crysos",0,0,0,0,0,0.124180383997028,1
"Caranx heberi",0,0,0,0,0,0.224910578334414,1
"Caranx hippos",0,0,0,0,0,0.152975477990926,1
"Caranx ignobilis",0,0,0,0,0,0.186045884266514,1
"Caranx latus",0,0,1,1,0,0.917432330745713,0
"Caranx melampygus",0,0,0,0,0,0.152975477990926,1
"Caranx papuensis",0,0,0,0,0,0.124180383997028,1
"Caranx sexfasciatus",1,0,0,1,0,0.900383673487469,0
"Carasobarbus apoensis",0,0,0,0,0,0.156370610870323,1
"Carasobarbus luteus",0,0,0,0,0,0.291814358238041,1
"Carassioides acuminatus",1,0,0,0,0,0.318150315119988,0
"Carassius auratus",1,1,1,1,1,0.426298934805837,0
"Carassius carassius",1,1,1,1,1,0.271858914890877,0
"Carassius cuvieri",0,1,0,0,0,0.162686765128519,0
"Carassius gibelio",0,0,0,0,0,0.224701530584674,1
"Cardiopharynx schoutedeni",1,0,1,0,0,0.448244677345598,0
"Carinotetraodon borneensis",0,0,0,0,0,0.238597977371121,1
"Carinotetraodon lorteti",0,0,0,0,0,0.43494731437134,1
"Carinotetraodon salivator",0,0,0,0,0,0.144217318363272,1
"Carinotetraodon travancoricus",0,0,1,0,0,0.28031467861898,0
"Carlana eigenmanni",0,0,0,0,0,0.316334660007361,1
"Carlarius heudelotii",1,0,0,0,0,0.197363878040495,0
"Carlhubbsia kidderi",0,0,0,0,0,0.224366108935589,1
"Carlhubbsia stuarti",0,0,0,0,0,0.275955785560024,1
"Carnegiella marthae",1,0,1,0,0,1.60172815249396,0
"Carnegiella myersi",1,0,1,0,0,0.8260709613918,0
"Carnegiella schereri",0,0,0,0,0,0.983632476344206,1
"Carnegiella strigata",1,0,1,0,0,1.51597733154886,0
"Carpiodes carpio",0,0,0,1,0,0.471966950191478,0
"Carpiodes cyprinus",1,0,0,0,0,0.416644266630863,0
"Carpiodes velifer",1,0,0,0,0,0.315117213610075,0
"Caspiosoma caspium",0,0,0,0,0,0.315655570771077,1
"Catathyridium jenynsii",0,0,0,0,0,0.105996180455291,1
"Catathyridium lorentzii",0,0,0,0,0,0.287374548961395,1
"Cathorops aguadulce",1,0,0,0,0,0.17481039700239,0
"Cathorops arenatus",1,0,0,0,0,0.320240578427999,0
"Cathorops fuerthii",1,0,0,0,0,0.343232507817411,0
"Cathorops melanopus",1,0,0,0,0,0.212170679910416,0
"Cathorops steindachneri",0,0,0,0,0,0.339478343971193,1
"Catla catla",0,0,0,0,0,0.220044018988633,1
"Catlocarpio siamensis",1,1,0,0,0,1.00515075362194,0
"Catoprion mento",0,0,1,0,0,0.503959757625694,0
"Catostomus ardens",0,0,0,0,0,0.427020712254883,1
"Catostomus bernardini",0,0,0,0,0,0.560940502939802,1
"Catostomus cahita",0,0,0,0,0,0.328487152958149,1
"Catostomus catostomus",0,0,0,1,0,0.428858983934028,0
"Catostomus clarkii",0,0,0,0,0,0.408130394567569,1
"Catostomus columbianus",0,0,0,0,0,0.427020712254883,1
"Catostomus commersonii",0,1,0,1,1,0.197080560542539,0
"Catostomus fumeiventris",0,0,0,0,0,0.417508252271392,1
"Catostomus insignis",0,0,0,0,0,0.408130394567569,1
"Catostomus latipinnis",0,0,0,1,0,0.753227347032201,0
"Catostomus leopoldi",0,0,0,0,0,0.457184405815124,1
"Catostomus macrocheilus",1,0,0,0,0,0.394394151243024,0
"Catostomus microps",0,0,0,0,0,0.230174322429111,1
"Catostomus nebuliferus",0,0,0,0,0,0.322277146547513,1
"Catostomus platyrhynchus",0,0,0,0,1,0.237167954784746,0
"Catostomus plebeius",0,0,0,0,0,0.423737867806414,1
"Catostomus rimiculus",0,0,0,0,0,0.55130866550307,1
"Catostomus santaanae",0,0,0,0,0,0.159765010984508,1
"Catostomus snyderi",0,0,0,0,0,0.28811670108747,1
"Catostomus tahoensis",0,0,0,0,0,0.372564680189503,1
"Catostomus wigginsi",0,0,0,0,0,0.232092876676582,1
"Centrarchus macropterus",1,0,1,0,0,0.180851253411403,0
"Centriscus scutatus",0,0,0,0,0,0,1
"Centrochir crocodili",0,0,0,0,0,0.540206927704813,1
"Centrodoras brachiatus",0,0,0,0,0,0.138033772815473,1
"Centrodoras hasemani",0,0,0,0,0,0.203622196850708,1
"Centrogenys vaigiensis",0,0,0,0,0,0.20861229721276,1
"Centromochlus altae",0,0,0,0,0,0.191165915487123,1
"Centromochlus concolor",0,0,0,0,0,0.188831063341151,1
"Centromochlus existimatus",0,0,0,0,0,0.112676011365144,1
"Centromochlus heckelii",0,0,0,0,0,0.165965406740449,1
"Centromochlus macracanthus",0,0,0,0,0,0.202962558709568,1
"Centromochlus perugiae",0,0,0,0,0,0.371990929108887,1
"Centromochlus punctatus",0,0,0,0,0,0.264254017120897,1
"Centromochlus reticulatus",0,0,0,0,0,0.255621973414566,1
"Centromochlus romani",0,0,0,0,0,0.415039805572386,1
"Centromochlus schultzi",0,0,0,0,0,0.212312082693472,1
"Centromochlus simplex",0,0,0,0,0,0.156682555550449,1
"Centropomus ensiferus",0,0,0,0,0,0.203218701356598,1
"Centropomus nigrescens",1,0,0,1,0,0.313651151081608,0
"Centropomus parallelus",0,0,0,1,0,0.257149937269894,0
"Centropomus pectinatus",0,0,0,0,0,0.350019372924244,1
"Centropomus undecimalis",1,1,0,1,0,0.476292842101833,0
"Centropyge bicolor",0,0,0,0,0,0,1
"Centropyge vrolikii",0,0,0,0,0,0,1
"Cephalocassis borneensis",0,0,0,0,0,0.417508252271392,1
"Cephalocassis jatia",0,0,0,0,0,0.294851939753827,1
"Cephalopholis boenak",0,0,0,0,0,0,1
"Cephalopholis formosa",0,0,0,0,0,0,1
"Cephalopholis leopardus",0,0,0,0,0,0.0428285580471419,1
"Cephalopholis panamensis",0,0,0,0,0,0.127111484954572,1
"Cephalopholis sonnerati",0,0,0,0,0,0.0427989141839191,1
"Cephalosilurus albomarginatus",0,0,0,0,0,0.276131234062803,1
"Cephalosilurus apurensis",0,0,0,0,0,0.254949086078587,1
"Cephalosilurus fowleri",0,0,0,0,0,0.248160484823354,1
"Cephalosilurus nigricaudus",0,0,0,0,0,0.176506012336416,1
"Ceratobranchia binghami",0,0,0,0,0,0.197605040569032,1
"Ceratobranchia delotaenia",0,0,0,0,0,0.251660433324779,1
"Ceratobranchia elatior",0,0,0,0,0,0.171793671206228,1
"Ceratobranchia joanae",0,0,0,0,0,0.2557051224543,1
"Ceratobranchia obtusirostris",0,0,0,0,0,0.258125252126407,1
"Ceratobregma helenae",0,0,0,0,0,0.122833843103898,1
"Ceratoglanis pachynema",0,0,0,0,0,0.432265499991026,1
"Ceratoglanis scleronema",0,0,0,0,0,0.764454516518063,1
"Cestraeus goldiei",0,0,0,0,0,0.399409178913841,1
"Cestraeus plicatilis",0,0,0,0,0,0.510941537251085,1
"Cetengraulis edentulus",0,0,0,0,0,0.163046690778538,1
"Cetengraulis mysticetus",0,0,0,0,0,0.163046690778538,1
"Cetopsidium minutum",0,0,0,0,0,0.346808281077551,1
"Cetopsidium morenoi",0,0,0,0,0,0.300759941521553,1
"Cetopsis amphiloxa",0,0,0,0,0,0.397043928899684,1
"Cetopsis baudoensis",0,0,0,0,0,0.129190999166283,1
"Cetopsis candiru",0,0,0,0,0,0.267346153243668,1
"Cetopsis coecutiens",0,0,0,0,0,0.274714958326429,1
"Cetopsis gobioides",0,0,0,0,0,0.298777914313238,1
"Cetopsis montana",0,0,0,0,0,0.319122194152119,1
"Cetopsis oliveirai",0,0,0,0,0,0.802977880674911,1
"Cetopsis orinoco",0,0,0,0,0,0.323501469573115,1
"Cetopsis othonops",0,0,0,0,0,0.360681507296671,1
"Cetopsis parma",0,0,0,0,0,0.321714200164497,1
"Cetopsis plumbea",0,0,0,0,0,0.170855370147735,1
"Cetopsorhamdia iheringi",0,0,0,0,0,0.325887008623694,1
"Cetopsorhamdia insidiosa",0,0,0,0,0,0.382802750653335,1
"Cetopsorhamdia molinae",0,0,0,0,0,0.474043168655561,1
"Cetopsorhamdia nasus",0,0,0,0,0,0.443516377542176,1
"Cetopsorhamdia orinoco",0,0,0,0,0,0.379686827094445,1
"Cetopsorhamdia phantasia",0,0,0,0,0,0.105268374054175,1
"Cetopsorhamdia picklei",0,0,0,0,0,0.505267278798618,1
"Chaca bankanensis",1,0,1,0,0,0.344526852545868,0
"Chaca chaca",0,0,1,0,0,0.197025896199331,0
"Chaenogobius annularis",0,0,0,0,0,0.6213023004917,1
"Chaetobranchopsis australis",0,0,0,0,0,0.505013193118892,1
"Chaetobranchopsis orbicularis",0,0,0,0,0,0.290077802653522,1
"Chaetobranchus flavescens",0,0,1,0,0,0.37095026838951,0
"Chaetobranchus semifasciatus",0,0,0,0,0,0.494784511793594,1
"Chaetodipterus faber",0,0,0,0,0,0.580750897877751,1
"Chaetodon auriga",0,0,0,0,0,0,1
"Chaetodon citrinellus",0,0,0,0,0,0,1
"Chaetodon lunula",0,0,0,0,0,0.0656159093553527,1
"Chaetodon lunulatus",0,0,0,0,0,0.144865415062358,1
"Chaetodon melannotus",0,0,0,0,0,0.125893306739679,1
"Chaetodon octofasciatus",0,0,0,0,0,0,1
"Chaetodon sedentarius",0,0,0,0,0,0,1
"Chaetodon triangulum",0,0,0,0,0,0,1
"Chaetodon trifasciatus",0,0,0,0,0,0.20861229721276,1
"Chaetodon vagabundus",0,0,0,0,0,0,1
"Chaetodontoplus mesoleucus",0,0,0,0,0,0.0298871784403457,1
"Chaetostoma aequinoctiale",0,0,0,0,0,0,1
"Chaetostoma alternifasciatum",0,0,0,0,0,0.117767457615999,1
"Chaetostoma anale",0,0,0,0,0,0.229609299278299,1
"Chaetostoma anomalum",0,0,0,0,0,0.167309480373773,1
"Chaetostoma branickii",0,0,0,0,0,0.164794042774215,1
"Chaetostoma breve",0,0,0,0,0,0.328338731185704,1
"Chaetostoma brevilabiatum",0,0,0,0,0,0.132352804266093,1
"Chaetostoma changae",0,0,0,0,0,0.631963949675457,1
"Chaetostoma daidalmatos",0,0,0,0,0,0.271854043325565,1
"Chaetostoma dermorhynchum",0,0,0,0,0,0,1
"Chaetostoma dorsale",0,0,0,0,0,0.159918102439727,1
"Chaetostoma dupouii",0,0,0,0,0,0.159918102439727,1
"Chaetostoma fischeri",0,0,0,0,0,0.0633073860779148,1
"Chaetostoma guairense",0,0,0,0,0,0.171639897347428,1
"Chaetostoma jegui",0,0,0,0,0,0.126430659724239,1
"Chaetostoma lepturum",0,0,0,0,0,0.279741329716376,1
"Chaetostoma leucomelas",0,0,0,0,0,0.442598816775558,1
"Chaetostoma lineopunctatum",0,0,0,0,0,0.255661720775992,1
"Chaetostoma loborhynchos",0,0,0,0,0,0.128304399210784,1
"Chaetostoma marcapatae",0,0,0,0,0,0.404948253705672,1
"Chaetostoma marginatum",0,0,0,0,0,0.328338731185704,1
"Chaetostoma marmorescens",0,0,0,0,0,0.243974664793112,1
"Chaetostoma microps",0,0,0,0,0,0,1
"Chaetostoma milesi",0,0,0,0,0,0.329510558769626,1
"Chaetostoma mollinasum",0,0,0,0,0,0.233164821119756,1
"Chaetostoma palmeri",0,0,0,0,0,0,1
"Chaetostoma patiae",0,0,0,0,0,0.363262824324022,1
"Chaetostoma paucispinis",0,0,0,0,0,0.0834914379668176,1
"Chaetostoma pearsei",0,0,0,0,0,0.0430397663979443,1
"Chaetostoma sericeum",0,0,0,0,0,0.204545832053307,1
"Chaetostoma stannii",0,0,0,0,0,0.207592936148848,1
"Chaetostoma stroumpoulos",0,0,0,0,0,0.411123481791116,1
"Chaetostoma taczanowskii",0,0,0,0,0,0.396334690536593,1
"Chaetostoma thomsoni",0,0,0,0,0,0.331926707597012,1
"Chaetostoma vagum",0,0,0,0,0,0.369671610998102,1
"Chaetostoma vasquezi",0,0,0,0,0,0.218891391645512,1
"Chaetostoma venezuelae",0,0,0,0,0,0.20184278335219,1
"Chaeturichthys stigmatias",0,0,0,0,0,0.126142026061831,1
"Chagunius baileyi",0,0,0,0,0,0.256480007361987,1
"Chagunius chagunio",1,0,0,1,0,0.13921660696714,0
"Chalceus epakros",0,0,0,0,0,0.251216155900284,1
"Chalceus erythrurus",1,0,1,0,0,0.273469439549488,0
"Chalceus macrolepidotus",1,0,0,0,0,0.210027615383997,0
"Chalinochromis brichardi",0,0,1,0,0,0.367573451192248,0
"Chalinochromis popelini",0,0,1,0,0,0.212287213016273,0
"Champsochromis caeruleus",1,0,1,0,0,0.156696261226902,0
"Champsochromis spilorhynchus",1,0,1,0,0,0.133494787716625,0
"Chanda nama",0,0,0,0,0,0.306783417724663,1
"Chandramara chandramara",0,0,0,0,0,0.191368903595578,1
"Channa asiatica",1,0,0,0,0,0.355824964915158,0
"Channa baramensis",1,0,0,0,0,0.371609092306607,0
"Channa barca",0,0,1,0,0,0.420054255289813,0
"Channa gachua",1,0,1,0,0,0.470646272940342,0
"Channa harcourtbutleri",1,0,0,0,0,0.105343551235055,0
"Channa lucius",1,0,0,0,0,0.52269309678706,0
"Channa maculata",1,1,0,0,0,0.478417284387709,0
"Channa marulioides",0,0,0,0,0,0.378027553480449,1
"Channa marulius",1,1,0,1,0,0.842068493886286,0
"Channa melasoma",1,0,0,0,0,0.475475485406789,0
"Channa micropeltes",1,1,0,1,0,0.926689831291112,0
"Channa nox",1,0,0,0,0,0.594409437092868,0
"Channa orientalis",0,0,1,0,0,0.556744982665815,0
"Channa punctata",1,1,1,0,1,0.267486620235813,0
"Channa stewartii",0,0,1,0,0,0.478417284387709,0
"Channa striata",1,1,0,0,0,0.810353886584039,0
"Channallabes apus",1,0,1,0,0,0.451164323941484,0
"Chanodichthys dabryi",0,0,0,0,0,0.129398502842484,1
"Chanodichthys erythropterus",1,1,0,0,0,0.269784678414104,0
"Chanodichthys mongolicus",0,0,0,0,0,0.648695320421412,1
"Chanodichthys oxycephalus",0,0,0,0,0,0.294670220641781,1
"Chanos chanos",1,1,0,1,1,0.411496630933309,0
"Chapalichthys encaustus",1,0,1,0,0,0.195946272431401,0
"Chapalichthys pardalis",0,0,1,0,0,0.0566084249477972,0
"Chapalichthys peraticus",0,0,0,0,0,0.306107472295536,1
"Characidium alipioi",0,0,0,0,0,0.19559160310219,1
"Characidium bahiense",0,0,0,0,0,0.337814231518092,1
"Characidium bimaculatum",0,0,0,0,0,0.153134102268479,1
"Characidium boavistae",0,0,0,0,0,0.337652181026346,1
"Characidium boehlkei",0,0,0,0,0,0.150346085280259,1
"Characidium bolivianum",0,0,0,0,0,0.119039850038206,1
"Characidium borellii",0,0,0,0,0,0.224944062034289,1
"Characidium chupa",0,0,0,0,0,0.11364684042047,1
"Characidium crandellii",0,0,0,0,0,0.113269545991176,1
"Characidium declivirostre",0,0,0,0,0,0.636595558070157,1
"Characidium etheostoma",0,0,0,0,0,0.322716201160628,1
"Characidium etzeli",0,0,0,0,0,0.226315828443494,1
"Characidium fasciatum",1,0,1,0,0,0.421474882218436,0
"Characidium gomesi",0,0,0,0,0,0.134298086244197,1
"Characidium hasemani",0,0,0,0,0,0.361636171413066,1
"Characidium heinianum",0,0,0,0,0,0.433490438366504,1
"Characidium interruptum",0,0,0,0,0,0.119039850038206,1
"Characidium lagosantense",0,0,0,0,0,0.262144170516322,1
"Characidium lauroi",0,0,0,0,0,0.420074645202123,1
"Characidium longum",0,0,0,0,0,0.530621110871299,1
"Characidium marshi",0,0,0,0,0,0.230578284787662,1
"Characidium occidentale",0,0,0,0,0,0.104593196447076,1
"Characidium oiticicai",0,0,0,0,0,0.336788196367458,1
"Characidium pellucidum",0,0,0,0,0,0.147817543263709,1
"Characidium phoxocephalum",0,0,0,0,0,0.262467942003151,1
"Characidium pteroides",0,0,0,0,0,0.34567336258708,1
"Characidium pterostictum",0,0,0,0,0,0.457994785843449,1
"Characidium purpuratum",0,0,0,0,0,0.258377413993144,1
"Characidium rachovii",0,0,0,0,0,0.203641597970376,1
"Characidium roesseli",0,0,0,0,0,0.288637983094051,1
"Characidium sanctjohanni",0,0,0,0,0,0.361636171413066,1
"Characidium schindleri",0,0,0,0,0,0.446958607419956,1
"Characidium schubarti",0,0,0,0,0,0.365421063056856,1
"Characidium serrano",0,0,0,0,0,0.16364163693307,1
"Characidium steindachneri",0,0,0,0,0,0.279097138795202,1
"Characidium stigmosum",0,0,0,0,0,0.225515385195457,1
"Characidium tenue",0,0,0,0,0,0.17825813850168,1
"Characidium vestigipinne",0,0,0,0,0,0.196258631349244,1
"Characidium vidali",0,0,0,0,0,0.14610756499695,1
"Characidium zebra",0,0,0,0,0,0.230578284787662,1
"Characodon lateralis",1,0,1,0,0,0.183559379352504,0
"Charax apurensis",0,0,0,0,0,0.614851476054783,1
"Charax caudimaculatus",0,0,0,0,0,0.0810133182315566,1
"Charax condei",1,0,1,0,0,0.104593196447076,0
"Charax gibbosus",1,0,1,0,0,0.25284049796145,0
"Charax hemigrammus",0,0,0,0,0,0.395873466206042,1
"Charax leticiae",0,0,0,0,0,0.283568438235525,1
"Charax macrolepis",0,0,0,0,0,0.0810133182315566,1
"Charax metae",0,0,0,0,0,0.179462008299258,1
"Charax michaeli",0,0,0,0,0,0.213159561954652,1
"Charax niger",0,0,0,0,0,0.416191315102536,1
"Charax notulatus",0,0,0,0,0,0.156828469488968,1
"Charax pauciradiatus",0,0,0,0,0,0.394696276203331,1
"Charax rupununi",0,0,0,0,0,0.117648519658745,1
"Charax stenopterus",0,0,0,0,0,0.0928998930121049,1
"Charax tectifer",0,0,0,0,0,0.194974349993882,1
"Charax unimaculatus",0,0,0,0,0,0.198708427022237,1
"Chasmistes brevirostris",0,0,0,0,0,0.279062500581602,1
"Chasmistes cujus",0,0,0,0,0,0.467361696647648,1
"Chasmocranus brevior",0,0,0,0,0,0.460647679865464,1
"Chasmocranus chimantanus",0,0,0,0,0,0.989239408080001,1
"Chasmocranus longior",0,0,0,0,0,0.477889261011357,1
"Chasmocranus peruanus",0,0,0,0,0,0.456058032289154,1
"Chasmocranus quadrizonatus",0,0,0,0,0,0.316062917672991,1
"Chaudhuria caudata",0,0,0,0,0,0.846308812741304,1
"Chaudhuria fusipinnis",0,0,0,0,0,0.185403904297747,1
"Cheilinus oxycephalus",0,0,0,0,0,0,1
"Cheilinus trilobatus",0,0,0,0,0,0,1
"Cheilochromis euchilus",1,0,1,0,0,0.11978996744227,0
"Cheilodipterus alleni",0,0,0,0,0,0.0262196820143812,1
"Cheilodipterus quinquelineatus",0,0,0,0,0,0,1
"Cheimarrichthys fosteri",0,0,0,0,0,0.535483513109232,1
"Cheirocerus eques",0,0,0,0,0,0.336669219646047,1
"Cheirocerus goeldii",0,0,0,0,0,0.383055804438083,1
"Cheirodon australe",0,0,0,0,0,0.251086262796601,1
"Cheirodon galusdai",0,0,0,0,0,0.351280363120648,1
"Cheirodon ibicuhiensis",1,0,1,0,0,0.297862164876474,0
"Cheirodon interruptus",1,0,1,0,0,0.25047200679103,0
"Cheirodon ortegai",0,0,0,0,0,0.39045765403248,1
"Cheirodon parahybae",0,0,0,0,0,0.257739479494891,1
"Cheirodon pisciculus",0,0,0,0,0,0.232865032493259,1
"Cheirodontops geayi",0,0,0,0,0,0.403150959425235,1
"Chela cachius",0,0,1,0,1,0.276272328558201,0
"Chelaethiops bibie",0,0,0,0,0,0.308333652850222,1
"Chelaethiops congicus",0,0,0,0,0,0.268081291242197,1
"Chelaethiops elongatus",0,0,0,0,0,0.757457866861374,1
"Chelaethiops minutus",0,0,0,0,0,0.0974941758591523,1
"Chelaethiops rukwaensis",0,0,0,0,0,0.429458846854437,1
"Chelidonichthys capensis",0,0,0,0,0,0.071929382006648,1
"Chelidonichthys kumu",0,0,0,0,0,0.115545646720815,1
"Chelmon rostratus",0,0,0,0,0,0,1
"Chelon labrosus",1,0,0,1,0,0.309021339208897,0
"Chelon macrolepis",0,0,0,0,0,0.311394117944469,1
"Chelon melinopterus",0,0,0,0,0,0.197950335035935,1
"Chelon parsia",0,0,0,0,0,0.360042420320362,1
"Chelon planiceps",0,0,0,0,0,0.374149025145627,1
"Chelon subviridis",0,0,0,0,0,0.314735878538717,1
"Chelonodon patoca",0,0,0,0,0,0.31089053453164,1
"Chendol lubricus",0,0,0,0,0,0.267745069043979,1
"Chetia brevicauda",0,0,0,0,0,0.135158613607951,1
"Chetia flaviventris",0,0,0,1,0,0.212295211490036,0
"Chetia welwitschi",0,0,0,0,0,0.17247924157199,1
"Chilatherina alleni",0,0,0,0,0,0.329770422915069,1
"Chilatherina bleheri",1,0,1,0,0,0.585162996829208,0
"Chilatherina bulolo",0,0,0,0,0,0.153722753602646,1
"Chilatherina campsi",0,0,0,0,0,0.338944053997606,1
"Chilatherina crassispinosa",0,0,0,0,0,0.171651126776023,1
"Chilatherina fasciata",0,0,0,0,0,0.315837990831969,1
"Chilodus fritillus",0,0,0,0,0,0.0731263512989488,1
"Chilodus gracilis",0,0,0,0,0,0.355141482258054,1
"Chilodus punctatus",1,0,1,0,0,0.490440103484074,0
"Chilodus zunevei",0,0,0,0,0,0.426916966458318,1
"Chiloglanis anoterus",0,0,0,0,0,0.236474111220577,1
"Chiloglanis asymetricaudalis",0,0,0,0,0,0.335073286624176,1
"Chiloglanis batesii",0,0,0,0,0,0.364050486065967,1
"Chiloglanis benuensis",0,0,0,0,0,0.364050486065967,1
"Chiloglanis brevibarbis",0,0,0,0,0,0.175165289958479,1
"Chiloglanis carnosus",0,0,0,0,0,0.593339920684292,1
"Chiloglanis congicus",0,0,0,0,0,0.308478276830998,1
"Chiloglanis deckenii",0,0,0,0,0,0.188692083989364,1
"Chiloglanis disneyi",0,0,0,0,0,0.469179080140749,1
"Chiloglanis elisabethianus",0,0,0,0,0,0.124752813836565,1
"Chiloglanis emarginatus",0,0,0,0,0,0.358669946578546,1
"Chiloglanis fasciatus",0,0,0,0,0,0.304640381307422,1
"Chiloglanis lamottei",0,0,0,0,0,0.341497618381353,1
"Chiloglanis lufirae",0,0,0,0,0,0.425140845339186,1
"Chiloglanis lukugae",0,0,0,0,0,0.505971383841161,1
"Chiloglanis macropterus",0,0,0,0,0,0.726272936958518,1
"Chiloglanis microps",0,0,0,0,0,0.505588719268616,1
"Chiloglanis neumanni",1,0,1,0,0,0.269416730147301,0
"Chiloglanis niger",0,0,0,0,0,0.714199854898642,1
"Chiloglanis niloticus",0,0,0,0,0,0.368055395464209,1
